CITY;CODE_INSEE;RESULT;POPULATION_TOTAL;RATE_SEX_WOMEN;RATE_SEX_MEN;RATE_SPC_FARMERS;RATE_SPC_BUSINESS;RATE_SPC_INACTIVES;RATE_SPC_EXECUTIVES;RATE_SPC_EMPLOYEES;RATE_SPC_WORKERS;RATE_SPC_INTERMEDIATES;RATE_SPC_RETIRED;RATE_FAMILY_CHILDREN;RATE_FAMILY_CHILDLESS;RATE_FAMILY_SINGLE_PARENT;RATE_ONE_WOMAN;RATE_ONE_MAN;RATE_FAMILY;Ménage sans famille à plusieurs personnes ;RATE_ONE_PERSON;RATE_AGE_80+;De 15 à 24 ans ;RATE_AGE_25_39;RATE_AGE_40_54;RATE_AGE_55_64;RATE_AGE_65_79;RATE_SINGLE;RATE_DIVORCED;RATE_LIVEIN_PARTNER;RATE_MARRIED;RATE_CIVIL_PARTNER;RATE_WIDOWED;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;pct_abstention;pct_blancs;pct_nuls
Jarny;54273;DROITE;7951.642978;51.231839647928844;48.76816035207115;0.0;2.678778447763323;16.483476084690942;4.291286528519281;17.471151229848886;16.819439748017995;11.922560456401902;30.333307519531626;38.71040682430398;26.288222066601946;13.972549611117612;10.286484620386336;9.358318652620975;78.97117848944752;1.3840182249691544;19.644803273007312;8.038443697993241;12.926029746348302;19.690899553406013;21.85582339028632;16.428599347189056;21.0602042500091;27.474067999589817;7.835913648230697;10.176349094034322;40.53389002998094;5.555287850178992;8.42449136321726;6413.0;2157.0;4256.0;58.0;33.0;4165.0;33.63;1.36;0.78
Jarville-la-Malgrange;54274;GAUCHE;9122.135225;52.677457645994586;47.32254235400542;0.0;2.2137338448501227;21.83499154873698;7.249201037110577;15.198490801967946;13.659097724014849;13.611113917502774;26.23337111307683;35.47930411215758;19.599038710807974;16.95458940096999;13.939063022385747;11.726511486788446;72.0329322348979;2.3014932559279178;25.665574509174192;7.23422165683589;17.301723795835102;21.260423554362635;21.894011919641425;15.018539980369042;17.2910790929559;34.250804193398274;10.379987626505557;9.542176693471019;33.870102437241776;4.137933112298288;7.818995924225665;5350.0;1597.0;3753.0;53.0;15.0;3685.0;29.85;1.41;0.4
Jaulny;54275;DROITE;200.0;44.269459548861704;55.73054104011735;0.0;5.225573652506743;7.883196804746152;9.338317297759799;19.07387152744494;17.548749694327228;13.271823422238016;27.65846818995619;41.329221;31.052898000000003;13.250597;2.3945475;11.9727365;85.632716;0.0;14.367284;3.557176666555933;7.428225126293615;24.582473342046182;25.84344435550915;24.86648932137095;13.72219177535915;23.132234082779433;9.810946293318803;20.6227387303462;33.85135841839363;8.3380183769257;4.244704685371214;202.0;50.0;152.0;2.0;0.0;150.0;24.75;1.32;0.0
Jeandelaincourt;54276;DROITE;788.0;50.632911009628415;49.3670889903716;0.7686614608036387;3.2440515653913504;14.44969552025031;5.65453992713816;25.99587989909784;16.90490093572501;13.701760307930948;19.28051038366275;54.833373857868025;20.903523223350255;12.859319923857868;7.378918401015229;4.02486459390863;88.59621700507614;0.0;11.403782994923858;5.49720170082914;14.666947824495372;24.640384080763862;26.99058955961139;16.13978240700415;12.06509442729608;24.273008884387703;4.294928332110656;10.376630321026727;44.493140288131656;11.033342163446392;5.528950010896863;569.0;115.0;454.0;5.0;0.0;449.0;20.21;1.1;0.0
Jeandelize;54277;DROITE;369.0;49.188072348351945;50.81192765164805;4.934485646875272;0.0;19.637635371321917;3.2791823009023564;8.18856717248284;14.740705002388847;18.001157766628424;31.218266419783674;49.81400894308943;30.64310460704607;5.571473712737128;6.991047425474255;4.194628455284553;86.02858726287263;2.785736856368564;11.185675880758806;10.646683034855267;12.488011627423516;20.872541457777164;21.49415720206484;18.048024299811903;16.450582378067303;19.89433650323759;3.872994329001912;11.24119723743695;55.0043390901941;3.523509387515845;6.463623452613604;321.0;106.0;215.0;7.0;1.0;207.0;33.02;3.26;0.47
Jevoncourt;54278;GAUCHE;101.0;53.84615354736657;46.15384645263343;0.0;0.0;7.69230709473314;15.384615484211144;0.0;0.0;53.84615354736657;23.076922578944288;64.70588217821782;11.76470594059406;11.76470594059406;5.882352475247524;5.882352475247524;88.23529405940594;0.0;11.76470594059406;9.090908859457377;15.584415187641214;35.06493544517717;23.376622781461823;14.285713922004447;2.5974025312735365;20.779220250188292;2.5974025312735365;25.97402531273536;40.259740507724246;5.194805062547073;5.194805062547073;72.0;17.0;55.0;0.0;0.0;55.0;23.61;0.0;0.0
Jezainville;54279;DROITE;1000.994014;49.9862471465425;50.0137528534575;0.6126489941481061;2.4796332577238234;13.461018820617983;6.801875797090286;16.00221153910725;14.135999337605012;17.261134290839536;29.245477962868005;60.26111880425291;25.759715981678188;2.563920926703963;5.711670619440888;4.673185088597343;88.58475571263507;1.0303886792274064;10.384855608137533;7.227017285106364;13.064981730739412;22.480723809403617;25.29551403237119;15.62292525977539;16.308837761443346;19.644953283085673;5.686316475584896;9.385289676196113;49.908123861431946;9.275541490190694;6.099775092349997;728.0;159.0;569.0;11.0;3.0;555.0;21.84;1.93;0.53
Jœuf;54280;DROITE;6386.992779;52.50922857826995;47.49077142173005;0.0;1.7321271076830367;19.638795938469283;2.5414877705532413;15.318060110283966;20.596720363434933;8.727241004822336;31.445567686436476;37.78818679638278;25.581025476841234;13.315256951537565;12.830728722513246;9.62304654579914;76.68446924041841;0.8617554912692035;22.453775268312384;12.420202269545483;11.37714863204863;19.989027830354583;19.312795746380974;17.551261905483422;19.34956359792336;25.261643629895154;8.972865842492997;9.573721459283824;40.569775214749455;3.2259282605984207;12.396065611243685;4177.0;1460.0;2717.0;28.0;21.0;2668.0;34.95;1.03;0.77
Jolivet;54281;DROITE;889.0;49.358974362265364;50.64102563773463;0.6410256377346322;3.2051281886731613;14.743589796245885;7.692307652815587;14.743589796245885;6.410256377346323;16.025641071715146;36.538461479223386;51.12359550056244;32.5842696287964;6.1797752530933625;3.370786501687289;5.617977502812148;89.88764049493814;1.1235955005624296;8.988764004499437;8.819538670284938;8.955223880597014;16.14654002713704;25.64450474898236;14.789687924016281;25.64450474898236;16.28222523744912;4.07055630936228;5.156037991858888;58.34464043419268;10.040705563093622;6.1058344640434195;753.0;160.0;593.0;15.0;3.0;575.0;21.25;2.53;0.51
Joppécourt;54282;DROITE;154.0;38.46153872281564;61.53846127718435;3.846154042111734;0.0;0.0;0.0;23.076923403519555;30.769230638592177;26.92307659648044;15.384615319296088;47.05882337662338;32.35294090909091;5.8823532467532464;2.9411766233766232;11.764705844155845;85.29411753246752;0.0;14.705882467532467;3.937008120325331;6.299212663243507;31.496063316217537;33.07086607043214;16.53543344681235;8.661417206161685;13.385827115190594;8.661417206161685;10.23622078356884;48.818897728540904;12.598425326487014;6.299212663243507;108.0;36.0;72.0;0.0;0.0;72.0;33.33;0.0;0.0
Jouaville;54283;GAUCHE;280.0;50.0;50.0;4.166666598462301;2.0833332992311506;6.249999897693452;2.0833332992311506;16.666666803075394;14.583333503844246;22.916666700768847;31.24999989769345;43.636363571428575;25.45454535714286;18.181818214285713;7.272727142857143;5.454545357142857;87.27272714285715;0.0;12.727272857142857;4.602510460251046;11.715481171548117;18.410041841004183;25.94142259414226;25.10460251046025;14.225941422594143;23.430962343096233;4.184100418410042;10.0418410041841;45.60669456066946;9.205020920502092;7.531380753138076;238.0;42.0;196.0;3.0;1.0;192.0;17.65;1.53;0.51
Joudreville;54284;DROITE;1041.016196;54.130931258978485;45.86906874102152;0.528027346590271;2.152349825914543;19.80507169380841;2.651159221769413;16.679759106178402;18.656804965608128;7.024402351141061;32.502425379050734;50.03381330678164;22.98564949512082;10.42911065333704;8.293708237369248;6.34224753214118;83.4485734552395;1.915470775250071;14.635955769510431;16.44860966960345;11.724744605464785;18.86835050730703;23.05478129362784;13.818241554046573;16.085272260672067;23.709626203809794;5.986088891381599;10.753069253515482;41.41720517569611;3.978320514491461;14.155689961105553;738.0;199.0;539.0;10.0;1.0;528.0;26.96;1.86;0.19
Juvrecourt;54285;DROITE;42.0;50.0;50.0;16.666666666666664;0.0;0.0;0.0;0.0;16.666666666666664;33.33333333333333;33.33333333333333;0.0;66.66666666666666;0.0;16.666666666666664;16.666666666666664;66.66666666666666;0.0;33.33333333333333;0.0;8.823529411764707;14.705882352941178;26.470588235294123;29.411764705882355;20.58823529411765;26.470588235294123;2.941176470588235;2.941176470588235;35.294117647058826;17.647058823529413;14.705882352941178;44.0;7.0;37.0;0.0;0.0;37.0;15.91;0.0;0.0
Labry;54286;DROITE;1503.678143;51.18514522446353;48.81485477553647;0.0;3.9251986986955814;7.10987772172971;6.659503051810725;15.746781429416487;15.316703893301817;15.334359779969779;35.90757550327715;50.27050007469583;28.74558914167844;6.626460487162909;7.338252372269801;7.0191979241930085;85.64254970353718;0.0;14.357450229959218;9.804696200921532;10.532367958958066;19.01365326194783;22.79724008848459;16.31716476769131;21.534877645025304;20.04232524635331;6.885353969439004;9.975005896102946;43.3385531594339;8.355254233520453;11.403507572121757;1239.0;314.0;925.0;18.0;5.0;902.0;25.34;1.95;0.54
Lachapelle;54287;DROITE;569.0;49.819421139026474;50.18057886097353;1.0980775886656216;4.5386701740995;8.16209235661859;4.80045954152533;12.526601822573733;21.4571073727956;20.47141059810236;26.945580121152297;47.04762811950791;32.856171001757474;8.228571880492092;6.071255184534271;5.796373637961335;88.1323711775044;0.0;11.867628822495607;4.169216533574597;9.96863841558831;17.744313403099017;28.60436359202851;19.90471754381563;19.60875093789534;19.821151830266043;2.9657282721924045;10.622917785009102;53.13801665929613;8.291906684733103;5.160279407505318;219.0;52.0;167.0;1.0;0.0;166.0;23.74;0.6;0.0
Lagney;54288;DROITE;498.0;47.7031594947643;52.2968407447268;6.800437535876515;3.4139634018556895;6.7904883569663745;6.820423786931759;15.887631444841801;17.01727337965738;12.491318776800625;30.77846331706985;64.62109417670683;22.933417670682733;0.0;3.8306799196787145;6.703689959839358;87.55451184738956;1.9111180722891565;10.534369879518072;5.266407428656851;12.96084869976214;26.487068395890713;23.223199892230102;14.52233912919356;17.540136454266644;21.736658165407103;5.0164540649299605;11.979704054508849;41.75213271493507;13.742073856326861;5.772977143892149;396.0;71.0;325.0;9.0;1.0;315.0;17.93;2.77;0.31
Laître-sous-Amance;54289;DROITE;353.0;55.36771700003914;44.63228299996088;0.0;7.310327261149108;15.005979671854549;5.247845270288756;14.757544918528723;7.704012838484071;9.4548161803004;40.5194741742051;38.71499291784703;30.887978753541077;14.851124079320114;10.677519830028329;1.7795866855524078;84.45409575070822;3.088798016997167;12.457106232294619;6.818980309263114;11.24008985324038;17.10710803927929;21.45412211537003;18.76884598075098;24.610853702096204;17.72263123970172;6.192940391951931;7.41702174540948;56.77453020527617;5.407598364655112;6.485277725300333;328.0;70.0;258.0;5.0;4.0;249.0;21.34;1.94;1.55
Laix;54290;DROITE;209.0;51.28205143776602;48.717948562233985;5.128205198984551;2.5641023234525258;17.948717920406178;7.692307522437076;15.384615596953655;17.948717920406178;15.384615596953655;17.948717920406178;66.66666650717704;17.77777799043062;8.88888899521531;0.0;6.666666507177032;93.33333349282297;0.0;6.666666507177032;5.9171597633136095;8.875739644970414;27.218934911242602;26.035502958579883;14.792899408284024;17.159763313609467;25.443786982248522;4.142011834319527;14.792899408284024;43.786982248520715;8.284023668639055;3.5502958579881656;166.0;34.0;132.0;0.0;1.0;131.0;20.48;0.0;0.76
Lalœuf;54291;DROITE;301.0;59.09737145621319;40.90262854378681;4.110003524885957;4.216825652005716;10.543452647068257;8.015765355182172;18.397666047656983;18.60593255980033;12.176508255171633;23.93384554911963;61.21043322259136;26.024526910299006;3.2530657807308976;7.926644850498338;1.585328903654485;90.48802624584718;0.0;9.511973754152823;3.060931949675652;13.207161843927514;20.078985650276042;27.367506017196813;15.358639214268043;20.92677532465593;20.426813550980444;3.766117143638133;11.66647824037492;45.43700277372159;13.778720874137838;4.924867011347455;222.0;32.0;190.0;0.0;3.0;187.0;14.41;0.0;1.58
Lamath;54292;DROITE;180.0;62.50000008246528;37.49999991753472;0.0;0.0;18.750000288628474;6.249999876302083;12.499999752604166;15.625000350477434;15.625000350477434;31.25000004123264;52.63157888888889;31.57894722222222;7.894736666666667;5.263157777777778;2.631578888888889;92.10526333333334;0.0;7.894736666666667;9.090908970221697;14.285714190888477;17.532467204887464;25.324675367777967;19.480519411555257;14.285714190888477;18.831168675999326;2.5974022784430577;9.090908970221697;53.24675301399899;10.389610441333557;5.844155956222709;162.0;28.0;134.0;2.0;1.0;131.0;17.28;1.49;0.75
Landécourt;54293;DROITE;85.0;47.058823684103395;52.9411763158966;0.0;11.764705263586407;0.0;11.764705263586407;17.647059210258494;11.764705263586407;11.764705263586407;35.29411710563811;57.894736470588235;31.57894705882353;0.0;10.526315294117648;0.0;89.47368470588236;0.0;10.526315294117648;3.9999996222745104;19.99999946039216;10.666667008418303;28.00000005396079;18.66666625296732;18.66666625296732;21.333332667816997;6.666666037124185;13.333333423267973;45.33333309950327;8.000000593568627;5.333332829699347;81.0;14.0;67.0;2.0;0.0;65.0;17.28;2.99;0.0
Landremont;54294;DROITE;137.0;54.545454883272;45.45454511672799;0.0;4.545454418772998;13.636363256318996;9.090908837545996;13.636363256318996;13.636363256318996;27.272727441636;18.18181860409;64.28571459854014;28.571428467153282;0.0;3.571428467153285;3.571428467153285;92.85714306569344;0.0;7.14285693430657;5.405405405405405;9.90990990990991;20.72072072072072;23.423423423423422;26.126126126126124;14.414414414414415;15.315315315315313;3.6036036036036037;9.00900900900901;53.153153153153156;14.414414414414415;4.504504504504505;110.0;12.0;98.0;3.0;0.0;95.0;10.91;3.06;0.0
Landres;54295;DROITE;961.246467;50.41034160925667;49.589658510864254;0.0;3.543383269764138;16.54897987184106;1.7717877316222732;24.613676329506205;20.255648200020367;7.78534491558514;25.481179801781735;51.17741088144878;24.59189792788076;10.916354088404676;8.5333436133191;3.7333378308271064;86.68566289773422;1.0476556581195735;12.266681340114616;5.923420339337732;13.586198823529974;23.855610580214986;23.64522144808321;13.978741459995886;19.010807223049675;22.76965534619283;6.419180774962566;13.00507023415713;44.57369320361248;5.394529718033163;7.837870723041837;629.0;186.0;443.0;7.0;5.0;431.0;29.57;1.58;1.13
Laneuvelotte;54296;CENTRE;431.0;50.80628854479529;49.19371174103031;5.6605296711712665;8.421162391613365;9.780332803195467;12.433155255988998;11.2860005473903;4.193525840067984;12.43671521368544;35.78857884853836;53.352853596287694;27.91512389791183;10.380656380510441;4.772209048723898;3.5791568445475637;91.64863410672854;0.0;8.351365893271462;4.116520089423742;11.194830592713224;20.875258614049095;19.98869064872852;21.69818442723561;22.126515343100003;18.80391787491991;2.625891279720434;9.430933084922156;57.159718196097195;7.8256104685693675;4.15392909577094;371.0;71.0;300.0;5.0;2.0;293.0;19.14;1.67;0.67
Laneuveville-aux-Bois;54297;DROITE;301.0;46.776459228976805;53.22354036593451;0.0;0.0;3.875065352450424;4.189069032770203;23.42845208481664;16.119095132188274;10.39582239821759;41.99249559446818;46.53585415282392;34.35586810631229;8.392061794019934;3.5720717607973422;7.144143853820598;89.28378438538206;0.0;10.716215614617939;6.402773748510393;9.179167907830871;23.276198726045845;20.010327541052437;21.653265277000283;19.47826638963626;15.32168998298164;4.772151766572633;12.443034564894933;52.89139154906849;8.925208566519405;5.646523160038997;247.0;60.0;187.0;3.0;0.0;184.0;24.29;1.6;0.0
Laneuveville-derrière-Foug;54298;DROITE;155.0;48.0;52.0;4.0;0.0;20.0;4.0;20.0;12.0;4.0;36.0;58.06451612903226;32.25806451612903;0.0;6.451612903225806;3.225806451612903;90.32258064516128;0.0;9.67741935483871;4.166666666666666;10.0;25.833333333333336;25.833333333333336;11.666666666666666;22.5;15.833333333333332;5.833333333333333;5.0;57.49999999999999;11.666666666666666;4.166666666666666;114.0;26.0;88.0;1.0;0.0;87.0;22.81;1.14;0.0
Laneuveville-devant-Bayon;54299;CENTRE;226.0;54.28571431750044;45.71428568249955;0.0;2.8571430637529356;8.571428635000904;8.571428635000904;14.285714206248871;11.428571698753839;22.857142841249775;31.428571476250678;47.72727256637168;27.27272743362832;15.909090707964605;4.545454424778761;4.545454424778761;90.9090907079646;0.0;9.090909292035398;5.4945054945054945;13.736263736263737;26.923076923076923;23.076923076923077;20.87912087912088;9.89010989010989;26.373626373626376;6.593406593406594;19.230769230769234;36.26373626373626;5.4945054945054945;6.043956043956044;163.0;26.0;137.0;3.0;0.0;134.0;15.95;2.19;0.0
Laneuveville-devant-Nancy;54300;DROITE;6579.830729;50.77278670571085;49.22721329428915;0.18843332397631612;4.79013479995063;15.092285717160095;10.66790358472342;17.385766790996556;10.981255802333573;16.03152315301606;24.862696808888767;50.68988816535861;21.84484077477854;13.221829904615468;7.212742706408914;5.777728602112189;85.75655885995057;1.252969831528321;12.990471308521103;5.322928859066164;16.29302529780395;21.080492499714264;26.314471931538808;15.44628369430561;15.542797736365795;27.997562971966737;5.934471777908088;9.72303111282496;43.87590659121551;6.936335751631746;5.53269179445296;4721.0;1327.0;3394.0;52.0;26.0;3316.0;28.11;1.53;0.77
Lanfroicourt;54301;GAUCHE;130.0;47.61904761904761;52.38095238095239;0.0;4.761904761904762;14.285714285714285;4.761904761904762;9.523809523809524;0.0;23.809523809523807;42.857142857142854;55.99999999999999;24.0;8.0;0.0;12.0;88.0;0.0;12.0;0.0;12.068965054193727;26.72413799277417;23.275862007225832;12.931034050580811;25.0;23.275862007225832;4.310344981935424;13.793103046967895;49.13793100361291;6.896551971096679;2.5862069891612545;112.0;10.0;102.0;3.0;1.0;98.0;8.93;2.94;0.98
Lantéfontaine;54302;DROITE;734.0;51.68103109949671;48.31896906338288;2.4019339019948593;4.061579073685833;15.117270294369847;4.785088764085114;12.870261272713456;11.837884637107114;12.869313476356275;36.056668579687496;53.178167029972755;30.186358855585834;7.497117438692098;5.62360408719346;3.5147525885558584;90.86164332425068;0.0;9.138356675749318;4.976459788497052;9.982263443782335;17.239161851612668;26.177888142603152;19.961384926401234;21.66284184710356;16.55529867439251;3.9793588424871893;10.290261965202848;58.58984315987127;4.036880589238788;6.548356768807399;597.0;148.0;449.0;11.0;4.0;434.0;24.79;2.45;0.89
Laronxe;54303;DROITE;365.0;52.62868737100409;47.3713126289959;0.0;0.0;8.59756912936438;1.6956285107622526;20.746887631409574;19.16707841786686;8.558358100870608;41.234478209726326;37.378589863013694;24.148953424657535;23.37349397260274;10.981063835616437;4.117898904109589;84.90103726027397;0.0;15.098962739726026;10.520352193496251;8.143975534634041;20.002793367473547;22.445832240301797;15.828545224022356;23.058501774174907;19.627415068196196;8.540573376895317;11.296164170357315;42.76357638718578;8.870808027280411;8.901462970084985;301.0;65.0;236.0;3.0;0.0;233.0;21.59;1.27;0.0
Laxou;54304;GAUCHE;14086.021071;53.46169386413083;46.53830613586917;0.0;2.4400558985714085;20.927217015127365;12.699681266216277;14.330256213395087;8.466030894110432;14.309316109701136;26.827442602878293;35.13636917091901;22.25399046472859;16.138166949643917;14.63621214683898;9.643326849741584;73.52852658529153;2.1919344181279197;24.279538996580563;7.425126977677299;18.19713398175375;20.967854107947765;20.897733979009654;15.154465649074208;17.357685312458074;36.88312461381554;8.705457397169674;9.151628659668692;33.464246051277215;5.292416605797864;6.50312667227102;8125.0;1908.0;6217.0;90.0;41.0;6086.0;23.48;1.45;0.66
Lay-Saint-Christophe;54305;CENTRE;2238.002731;51.977612022345376;48.02238802727899;0.2481166414985787;5.9699346830954045;10.082288174698787;18.686384314069233;10.660781559882777;6.033456371145243;13.420869049709832;34.89816925552452;42.15444431466156;32.71954720416291;11.068224518623254;7.058042817017456;5.411166140350881;85.94221603744772;1.5885750498666389;12.469208957368338;10.579797018654414;9.500152968013017;16.559486162804074;21.92197984382042;20.774499097611468;20.664084909096616;18.938596284713654;5.588718165045288;9.943972998008267;49.10231554443693;6.9514710712191246;9.474925986300368;1973.0;517.0;1456.0;20.0;7.0;1429.0;26.2;1.37;0.48
Lay-Saint-Remy;54306;DROITE;339.0;59.355796716557975;40.644203283442025;0.0;5.6095616814639095;14.057118442329847;1.9130963233192804;16.72293302602228;14.863999907422548;23.73957935368696;23.093711265755168;49.056544542772855;21.669897345132746;16.456186430678468;8.010857227138644;4.806514454277287;87.18262831858407;0.0;12.81737168141593;7.6506986645823245;10.767127792684054;25.82865485000735;23.799477058181747;13.37395002565231;18.580091608892207;22.34801977123137;6.820345636891963;14.01234817902967;39.97064232476072;8.375490224813857;8.473153497581382;271.0;72.0;199.0;4.0;4.0;191.0;26.57;2.01;2.01
Lebeuville;54307;DROITE;149.0;49.99999959451902;49.99999959451902;8.333333265753168;4.166666632876584;12.499999898629754;12.499999898629754;8.333333265753168;8.333333265753168;33.333333063012674;12.499999898629754;62.06896577181208;20.68965503355705;6.896551677852349;6.896551677852349;3.4482758389261745;89.65517248322148;0.0;10.344827516778524;4.724409448818897;14.960629921259844;14.960629921259844;31.496062992125985;16.535433070866144;17.322834645669293;22.83464566929134;6.299212598425196;13.385826771653544;39.37007874015748;12.598425196850393;5.511811023622047;128.0;24.0;104.0;2.0;3.0;99.0;18.75;1.92;2.88
Leintrey;54308;DROITE;149.0;49.99999957291031;49.99999957291031;4.545454894891562;0.0;13.636363830495313;4.545454894891562;9.09090893560375;18.1818178712075;13.636363830495313;36.363636596594375;53.5714288590604;21.4285711409396;7.142857046979866;14.285714093959731;3.571428859060403;82.14285704697987;0.0;17.857142953020137;7.438016648155016;10.74380191940533;33.05785101523762;9.917355813750941;16.52892550761881;22.314049944465047;21.487602990177898;6.611570542500628;10.74380191940533;45.454545994584485;5.785123588213479;9.917355813750941;127.0;19.0;108.0;0.0;1.0;107.0;14.96;0.0;0.93
Lemainville;54309;DROITE;414.0;49.24545140816319;50.75454828859968;0.0;1.5263064973304001;11.726641381501308;3.3244981354221728;18.033708676413042;15.459445584639642;19.958438136887047;29.970961284569253;67.45805169082126;20.126837922705313;3.904571256038648;4.8631652173913045;3.647373913043478;91.48946086956522;0.0;8.510539130434783;6.931692848213183;12.09020878108088;20.827854882866454;30.688204434972533;15.940697298021023;13.52134207718434;16.762302812408894;3.6350484721405167;13.342883920062814;54.23046572806466;6.387091439388609;5.642207950272928;265.0;42.0;223.0;3.0;1.0;219.0;15.85;1.35;0.45
Lenoncourt;54311;DROITE;592.0;47.13037203245431;52.869627967545696;1.0060144562909916;8.378200673359954;8.933597163163453;12.161121561123938;17.90373738529881;6.652822691237034;12.963427138695305;32.00107871487158;55.70521081081081;25.180322297297298;8.651253209459458;5.978979222972972;4.48423445945946;89.53678631756756;0.0;10.463213682432434;2.839474280750781;15.678456781396918;18.033854400897447;28.170165228608063;15.36651164895294;19.91153786652021;24.145155823155626;5.520129872035702;9.31497052976188;44.91582170557563;12.006004808442473;4.0979174681550425;450.0;71.0;379.0;3.0;1.0;375.0;15.78;0.79;0.26
Lesménils;54312;DROITE;503.0;51.85185172840415;48.14814803351814;1.2345678982953368;0.0;7.407407389772022;13.580246881248707;11.111111084658031;17.283950576134714;24.69135796590674;24.69135796590674;47.42268031809145;28.86597932405567;9.278350497017893;5.154639165009941;5.154639165009941;85.56701033797218;4.123711332007953;10.309278330019882;6.428571428571428;12.857142857142856;20.714285714285715;26.666666666666668;15.476190476190476;17.857142857142858;21.19047619047619;2.380952380952381;11.428571428571429;52.61904761904762;7.142857142857142;5.238095238095238;429.0;109.0;320.0;7.0;1.0;312.0;25.41;2.19;0.31
Létricourt;54313;DROITE;226.0;52.77777779348302;47.22222220651699;0.0;0.0;5.555555586966022;11.111111173932043;11.111111173932043;13.888888684720857;38.88888910876215;19.444444271686876;73.91304336283186;17.39130442477876;0.0;4.34782610619469;4.34782610619469;91.30434778761062;0.0;8.69565221238938;2.2598868474655363;16.949152475935524;25.423728993889288;30.508474680672748;10.7344633654193;14.124293636617605;25.423728993889288;7.344632534248993;11.864406789152069;42.937852901705206;7.909604526101378;4.519774254903075;163.0;40.0;123.0;4.0;2.0;117.0;24.54;3.25;1.63
Lexy;54314;DROITE;3817.0;52.76063225665889;47.23936771192216;0.15801267220964949;2.685297711533835;14.851356666796109;8.058647036746859;18.32579986625325;11.692938843177215;14.378236554711052;29.849710617153086;44.004994786481525;26.877173853811897;11.990010453235525;8.696051532617238;6.85066911186796;82.87217909352896;1.581100288184438;15.546720644485198;9.660330320972266;10.158928014957931;21.53318790900592;25.80243066375818;13.929573075724525;18.91555001558118;22.59270800872546;6.170146463072608;8.663134933000935;46.83702087877843;6.2636335306949205;9.47335618572764;2565.0;676.0;1889.0;34.0;12.0;1843.0;26.35;1.8;0.64
Leyr;54315;DROITE;910.0;51.03448271252172;48.96551715106297;0.689655232624688;2.7586206576681342;11.034482767087846;2.0689655614587554;17.931034411258185;12.413793095921914;26.89655175330258;26.20689652067789;55.555555604395614;28.888888901098902;5.0;4.444444395604395;5.0;89.44444439560439;1.1111110989010988;9.444444395604396;4.31266846361186;11.320754716981133;23.8544474393531;22.911051212938006;17.38544474393531;20.21563342318059;18.598382749326145;3.5040431266846364;12.93800539083558;47.97843665768194;11.320754716981133;5.660377358490567;739.0;226.0;513.0;0.0;11.0;502.0;30.58;0.0;2.14
Limey-Remenauville;54316;DROITE;312.0;53.17843712480004;46.82156245839506;0.0;8.502776408365245;12.761979079411162;12.843059305028328;19.215804652007954;4.275564764609968;21.31335535713808;21.08746043343926;70.79444166666666;16.252643910256413;6.501057692307692;3.225928525641026;3.225928525641026;93.54814326923076;0.0;6.45185673076923;1.2293047875483893;10.850076833107135;26.619984618169116;27.51629904564037;19.37897167509017;14.405362195474986;14.559928725104443;1.6349173475856085;11.588417812572509;50.6236063278777;17.49960286417735;4.093526922682387;218.0;52.0;166.0;4.0;0.0;162.0;23.85;2.41;0.0
Lironville;54317;DROITE;131.0;42.10526321921719;57.89473678078282;0.0;0.0;5.263157465479689;0.0;10.526316096085937;31.57894712313125;47.36842068469688;5.263157465479689;68.96551755725191;20.689654961832062;0.0;0.0;10.344827480916031;89.65517251908398;0.0;10.344827480916031;1.0;14.000000000000002;30.0;28.999999999999996;13.0;13.0;23.0;6.0;6.0;53.0;11.0;1.0;96.0;9.0;87.0;3.0;0.0;84.0;9.38;3.45;0.0
Liverdun;54318;DROITE;5569.329311;53.99355186587462;46.006448155318516;0.0;3.9633260265551202;14.033842833455806;7.075219735135113;16.722469037821114;10.974134442553177;17.311624404451457;29.919383541221343;46.18555410109416;29.737305778074504;12.246178900804452;7.493089539089745;3.604444176132863;88.16903879792861;0.7334275048042673;11.097533697267123;5.757095970801685;12.298783949881193;18.167522462151695;24.626259438134475;17.355778114835328;21.794560064195625;21.501238429424248;5.138964476540652;9.253667953847557;50.68643580819256;6.6753764656978145;6.744316866297165;4650.0;1262.0;3388.0;35.0;17.0;3336.0;27.14;1.03;0.5
Loisy;54320;DROITE;1006.998817;49.95254128404057;50.04745871595945;2.3093676019919394;2.3375132990984824;14.382977987330165;7.978274957314739;14.438679262178173;18.036301505381054;13.613657822629621;26.90322744609916;51.47221558255316;33.04793475243974;4.8925970088801005;2.9146560556485737;5.832250049207357;89.41274724456801;1.840346650576055;8.746906104855931;6.352561534749422;10.069776949476589;18.935614759209596;24.09887710359682;20.141003651261773;20.402166001705798;18.708504494445975;4.056555788274833;11.161158122110528;52.31284200839013;8.721127619834155;5.039811966944371;228.0;26.0;202.0;6.0;2.0;194.0;11.4;2.97;0.99
