Année;Code_INSEE;Résultat;Femmes;Hommes;Agriculteurs;Artisans;Cadres;Intermédiaires;Employés;Ouvriers;Retraités;Etudiants;Inactifs;Personne seule;Homme seul;Femme seule;Colocation;Famille;Famille monoparentale;Couple sans enfant;Couple avec enfants;Population avec enfants;15-24 ans;25-39 ans;40-54 ans;55-64 ans;65-79 ans;80 ans et +;Mariés;Pacsés;Concubinage;Veufs;Divorcés;Célibataires;Population_active
2022;60592;droite;262.678832;282.50365;9.912409;14.868613;34.693431;49.562044;109.036496;84.255474;198.248175;0.0;44.605839;69.386861;34.693431;34.693431;29.737226;579.875912;39.649635;198.248175;341.978102;679.0;46.0;118.0;148.0;79.0;117.0;36.0;258.0;49.0;77.0;37.0;32.0;91.0;545.182482
2022;60593;droite;64.852941;60.529412;0.0;0.0;4.323529;21.617647;17.294118;21.617647;34.588235;0.0;25.941176;12.970588;4.323529;8.647059;0.0;134.029412;12.970588;34.588235;86.470588;147.0;16.333333;30.745098;28.823529;28.823529;12.490196;0.960784;54.764706;14.411765;9.607843;4.803922;6.72549;27.862745;125.382353
2022;60594;droite;104.533965;113.583994;13.634753;9.143182;0.0;40.877995;45.555793;36.293077;54.340101;0.0;18.273057;22.592097;13.555258;9.036839;0.0;259.407903;22.698052;72.506387;164.203464;282.0;18.842254;55.450496;47.517874;58.233452;35.511835;11.82669;104.776279;24.772921;33.663149;18.712177;4.921067;40.537007;227.382601
2022;60595;droite;172.921464;192.65959;9.971352;0.0;14.825459;88.938565;59.316712;59.491923;103.429681;0.0;29.607362;44.21517;24.563983;19.651187;9.854574;380.930256;0.0;118.254884;262.675373;435.0;38.710657;63.076686;94.625582;57.768013;81.019265;17.225505;161.527759;36.588173;53.858437;25.274981;11.125026;64.051334;365.581054
2022;60596;droite;107.330285;87.291888;0.0;25.637812;0.0;46.188837;40.948393;30.878251;35.401218;0.0;15.56766;35.249123;10.071178;25.177945;10.172574;185.578302;0.0;50.862872;134.71543;231.0;18.617258;50.289887;46.323748;24.404678;33.533839;14.187323;74.839283;12.315049;29.873418;8.121504;16.223233;45.984247;194.622173
2022;60597;droite;669.050525;725.9129;0.0;65.985989;137.480096;232.362504;212.547501;272.976558;312.666653;0.0;160.944122;175.925928;113.834424;62.091504;0.0;1554.078238;141.657158;486.067849;926.353231;1730.004166;174.772167;298.05584;386.430052;203.965323;272.156077;68.673279;691.566169;105.947023;163.011088;86.518957;64.719444;292.290058;1404.052739
2022;60598;droite;427.009093;358.665449;9.822828;29.501117;103.531717;142.468106;137.752285;83.713939;214.751638;0.0;64.132911;87.249798;24.236055;63.013743;0.0;970.751337;147.410884;219.660935;603.679518;1058.001135;121.599664;162.288061;233.497852;146.492298;138.305481;28.973392;378.01573;75.090797;122.082928;40.500903;33.77947;181.686919;831.156748
2022;60599;droite;104.063322;151.019435;23.810399;5.732839;24.263868;33.058125;30.666901;37.064424;55.575104;0.0;44.911097;21.985644;13.191387;8.794258;14.410884;248.603471;58.096581;55.150637;135.356253;285.0;27.922796;61.633715;37.359656;30.884079;44.965196;16.427324;95.464743;8.31196;32.868288;11.409397;5.702757;65.435621;255.082757
2022;60600;droite;256.593635;285.301156;0.0;19.166926;77.391489;96.650966;52.893381;77.25715;146.613164;0.0;71.921715;44.356825;24.64268;19.714144;0.0;602.643175;33.677008;185.533866;383.432301;647.0;66.740451;89.682156;151.119054;85.806766;109.890573;25.092123;273.829305;51.400036;53.233801;22.158516;25.073607;102.635857;541.894791
2022;60601;droite;384.373411;401.438544;4.489261;26.560422;94.356488;151.729219;154.298652;129.940359;98.766784;0.0;125.67077;139.16709;80.806698;58.360393;19.454478;850.378431;212.931278;171.443415;466.003738;1009.0;132.840611;168.271068;247.043269;121.49261;100.451119;29.71943;271.462781;63.605466;113.494952;35.575277;52.361822;263.31781;799.818107
2022;60602;droite;22.5;22.5;4.5;0.0;0.0;0.0;4.5;9.0;18.0;0.0;9.0;0.0;0.0;0.0;0.0;54.0;0.0;18.0;36.0;54.0;6.75;4.821429;15.428571;8.678571;8.678571;2.892857;28.928571;0.0;3.857143;0.964286;0.964286;12.535714;47.25
2022;60603;droite;359.740077;379.754472;0.0;25.389829;34.348902;132.915596;74.601982;68.563965;301.603886;0.0;102.070388;89.244496;52.496763;36.747734;20.415618;790.339885;85.490861;244.987416;459.861609;900.0;92.647922;106.153539;202.445504;111.254752;174.305421;49.176668;401.555212;25.200774;75.843007;49.505114;29.019915;154.859784;739.494549
2022;60604;droite;81.23504;116.459234;0.0;4.832902;10.135121;30.281736;14.729209;61.05249;52.240763;0.0;24.422053;26.553315;10.621326;15.931989;0.0;243.446685;25.572396;51.869677;166.004612;270.0;34.123786;37.895785;58.409318;31.206958;34.607892;15.834345;109.782338;5.986143;18.147648;13.843372;5.159691;59.158892;212.078084
2022;60605;droite;148.498853;124.828568;4.883115;30.070461;0.0;20.081607;40.061636;60.588494;72.820779;0.0;44.82133;28.659777;0.0;28.659777;0.0;321.340223;14.975921;97.662292;208.70201;350.0;55.518326;41.850065;86.388861;48.939159;46.771985;12.532899;128.927355;20.975902;52.180469;12.426245;6.731894;70.75943;292.001295
2022;60608;droite;35.0;55.0;5.0;5.0;0.0;0.0;5.0;25.0;40.0;0.0;10.0;5.0;0.0;5.0;0.0;100.0;15.0;40.0;45.0;105.0;5.048077;24.230769;19.182692;11.105769;20.192308;2.019231;45.432692;0.0;14.134615;4.038462;1.009615;17.163462;90.0
2022;60609;droite;368.065513;333.097293;5.010052;25.103152;80.831219;177.003716;121.538097;66.161935;185.071782;0.0;40.442853;109.103414;49.592461;59.510953;0.0;816.896586;80.468786;250.915303;485.512498;926.0;53.21176;212.850676;175.3587;123.261849;110.803211;34.152547;336.05647;69.441825;108.173696;42.04719;40.140358;113.779204;709.638743
2022;60610;droite;309.0882;287.321279;0.0;19.462421;24.431449;56.895931;81.341962;127.870784;200.084883;0.0;86.322048;82.581046;30.967892;51.613153;0.0;665.419711;80.425434;228.233566;356.760711;748.000756;62.277586;117.80957;139.84373;122.087865;132.736103;44.584776;316.783322;19.495566;88.812413;47.183237;21.905739;125.159354;619.33963
2022;60611;droite;264.034414;213.940829;9.505904;29.224514;20.072347;73.588497;94.908336;44.02972;154.159062;0.0;52.486863;63.515552;15.878888;47.636664;0.0;514.481966;14.779616;206.760147;292.942203;577.997518;58.929994;84.77449;138.163049;94.58655;84.337324;28.08278;238.554542;23.606804;76.265968;33.502409;18.656139;98.288326;488.874187
2022;60612;droite;6488.038925;5843.431895;15.23683;371.238167;2105.193182;2055.232571;1739.818687;916.950049;3279.101079;0.0;1848.700255;2656.124979;1146.49191;1509.633069;95.212559;12099.651239;2082.166469;3333.288449;6684.19632;14850.988777;1597.030067;2576.038377;3247.80685;1918.65472;2161.274257;863.275334;5277.496985;681.79755;1208.294057;828.98339;1013.449239;3354.058385;12364.079606
2022;60613;droite;143.824128;107.84486;0.0;20.626785;25.754101;30.793021;35.783662;56.487601;41.298065;0.0;40.925753;31.029081;10.343027;20.686054;0.0;307.957313;41.164921;72.193748;194.598644;338.986395;36.654792;69.350164;69.353102;44.030541;44.00609;5.140414;125.633572;18.405523;46.899159;12.2954;9.187072;56.114377;268.535103
2022;60614;droite;80.142857;89.047619;4.452381;13.357143;22.261905;22.261905;13.357143;8.904762;71.238095;0.0;13.357143;17.809524;8.904762;8.904762;0.0;169.190476;8.904762;71.238095;89.047619;187.0;16.137056;33.22335;35.121827;28.477157;40.817259;8.543147;83.532995;9.492386;25.629442;13.28934;2.847716;27.527919;169.190476
2022;60615;droite;45.862069;36.689655;0.0;4.586207;4.586207;13.758621;4.586207;27.517241;13.758621;0.0;13.758621;4.586207;4.586207;0.0;0.0;128.413793;13.758621;27.517241;87.137931;133.0;19.0;23.0;25.0;14.0;13.0;7.0;50.0;6.0;17.0;3.0;2.0;23.0;101.0
2022;60616;droite;1211.967914;1092.26738;0.0;64.83779;99.750446;264.338681;423.939394;433.914439;703.240642;0.0;314.213904;408.976827;174.56328;234.413547;49.875223;2339.14795;418.951872;698.253119;1221.942959;2798.0;282.0;478.0;540.0;410.0;384.0;157.0;959.0;117.0;313.0;177.0;124.0;561.0;2304.235294
2022;60617;droite;108.134183;99.5143;0.0;14.057983;8.925648;0.0;43.126479;51.42032;58.676569;0.0;31.441485;21.950213;8.780085;13.170128;0.0;251.049787;32.200404;63.498473;155.350911;273.0;29.952571;51.23222;47.662845;42.052503;36.686666;9.663876;110.15818;8.014437;28.543612;11.513494;7.662862;51.358095;217.25068
2022;60618;droite;100.210526;104.982456;0.0;4.77193;38.175439;52.491228;33.403509;14.315789;57.263158;0.0;4.77193;23.859649;9.54386;14.315789;0.0;248.140351;0.0;66.807018;181.333333;272.0;23.0;50.0;51.0;53.0;36.0;10.0;116.0;16.0;28.0;12.0;8.0;43.0;223.0
2022;60619;droite;502.045695;517.491451;5.008548;25.173276;135.593987;231.307338;190.832906;95.481742;225.414288;0.0;110.725059;124.852723;44.94698;79.905743;0.0;1081.147277;85.275642;280.478685;715.392949;1206.0;123.062877;226.01644;267.512389;149.315027;159.979984;38.488115;443.642612;94.226904;118.872529;33.513821;47.332523;226.786445;1019.537146
2022;60620;droite;193.650192;224.567953;10.208475;49.076641;55.256425;59.734868;74.300913;39.920643;65.627464;0.0;64.092717;36.833563;21.04775;15.785813;0.0;415.166437;45.479217;112.293228;257.393992;452.0;41.080735;61.14688;99.293448;89.02266;68.096407;26.650114;192.262135;28.631542;51.295525;18.510197;19.473278;75.117566;418.218146
2022;60621;droite;53.181818;47.272727;11.818182;0.0;0.0;0.0;5.909091;23.636364;35.454545;0.0;23.636364;17.727273;5.909091;11.818182;11.818182;100.454545;0.0;35.454545;65.0;130.0;9.0;26.0;15.0;21.0;21.0;4.0;41.0;8.0;15.0;5.0;3.0;24.0;100.454545
2022;60622;droite;184.684028;174.646599;0.0;10.241789;10.347068;56.337016;55.816858;86.865857;88.903744;0.0;50.818295;42.626833;21.313417;21.313417;0.0;437.373167;41.165398;125.353785;270.853984;480.0;51.232202;98.147099;95.612925;53.868427;59.136363;15.372281;172.789533;24.874397;60.1774;17.57547;18.334615;79.617881;373.369296
2022;60623;droite;425.758604;376.399639;4.9303;24.485259;30.169572;65.095638;110.201172;132.871935;295.860346;0.0;138.54402;196.448159;63.728537;132.719623;10.233944;681.591504;64.84059;266.08254;350.668374;888.273607;79.710743;130.537026;162.19836;136.916309;172.486682;128.259555;357.642462;18.900897;83.312277;110.529211;69.575107;170.14872;810.108673
2022;60624;droite;68.352941;53.705882;0.0;0.0;9.764706;29.294118;14.647059;24.411765;34.176471;0.0;9.764706;24.411765;4.882353;19.529412;0.0;141.588235;0.0;48.823529;92.764706;166.0;15.0;33.0;28.0;21.0;34.0;7.0;77.0;12.0;9.0;8.0;8.0;24.0;138.0
2022;60625;droite;221.839881;235.683763;0.0;11.497486;27.056612;70.63565;64.842774;88.890307;139.501532;0.0;55.099283;57.119915;33.319951;23.799965;0.0;479.880085;46.609099;141.934029;291.336956;537.0;45.394694;89.936002;97.039304;96.589467;83.967959;34.387282;201.031668;34.674116;69.220535;42.409525;12.430931;87.547934;457.523644
2022;60626;droite;276.508258;276.884005;9.798752;9.185439;59.264325;86.920915;81.095253;76.862325;134.412663;0.0;95.852591;66.132667;40.697026;25.435641;0.0;581.867333;92.852283;138.844928;350.170122;648.0;71.078685;86.330343;169.782898;86.934225;100.825683;20.250657;262.727299;24.358018;62.941305;38.648939;29.272653;117.254277;553.392263
2022;60627;droite;122.768421;93.372988;0.0;0.0;0.0;23.296525;34.583221;47.485333;78.516583;0.0;32.259747;27.54983;11.019932;16.529898;10.375575;215.074595;39.146528;51.877875;124.050192;253.0;27.875019;46.596194;46.703289;29.010542;42.027228;16.854983;87.196821;9.21467;41.110464;15.231272;6.421018;49.89301;216.141409
2022;60628;droite;505.50291;427.686773;0.0;24.426263;43.723791;184.621554;131.168869;150.624165;243.064873;0.0;155.560169;136.169537;38.905582;97.263955;9.721395;1020.111829;228.315348;281.920443;509.876038;1166.00276;138.141328;261.840673;206.149136;143.897703;130.489342;39.341192;347.144091;59.446829;210.166147;48.948123;42.222238;211.931946;933.189683
2022;60629;droite;87.75;68.25;0.0;0.0;9.75;9.75;63.375;19.5;39.0;0.0;14.625;14.625;0.0;14.625;0.0;180.375;0.0;58.5;121.875;195.0;21.77665;34.64467;34.64467;31.675127;33.654822;8.908629;82.15736;5.939086;27.715736;6.928934;5.939086;36.624365;165.304569
2022;60630;droite;95.736842;78.842105;5.631579;16.894737;16.894737;16.894737;33.789474;22.526316;33.789474;0.0;28.157895;22.526316;0.0;22.526316;0.0;191.473684;33.789474;67.578947;90.105263;214.0;22.928571;38.214286;40.397959;41.489796;19.653061;6.55102;81.887755;12.010204;21.836735;10.918367;8.734694;33.846939;174.578947
2022;60631;droite;484.124489;448.414462;0.0;40.202967;141.241457;181.155002;135.963161;95.889147;212.512804;0.0;125.574412;122.059481;50.858117;71.201364;0.0;960.94138;126.175353;293.375196;541.39083;1083.00086;105.057556;187.657666;250.104037;155.610919;154.869661;30.025113;425.426943;73.520214;109.389167;48.072385;46.03167;180.884573;932.538951
2022;60632;droite;305.500634;340.281193;0.0;28.63787;29.176046;73.101677;115.086427;154.965932;164.805908;0.0;80.007968;67.014912;30.929959;36.084952;10.011966;671.973122;40.047864;164.763329;467.161929;749.0;77.623452;147.667402;163.211496;107.794414;70.771045;32.142638;261.653451;43.277377;104.259883;34.355888;27.897741;127.766107;645.781826
2022;60633;droite;136.769231;190.5;14.653846;9.769231;9.769231;14.653846;39.076923;92.807692;83.038462;0.0;63.5;34.192308;24.423077;9.769231;0.0;346.807692;73.269231;78.153846;195.384615;381.0;36.0;70.0;71.0;46.0;53.0;11.0;138.0;19.0;43.0;16.0;9.0;62.0;327.269231
2022;60634;droite;170.722222;170.722222;4.877778;9.755556;19.511111;73.166667;63.411111;29.266667;117.066667;0.0;24.388889;39.022222;14.633333;24.388889;0.0;399.977778;53.655556;117.066667;229.255556;439.0;38.0;76.0;91.0;77.0;55.0;18.0;180.0;18.0;46.0;24.0;15.0;72.0;355.0
2022;60635;droite;376.302028;399.368623;5.129885;15.39802;44.601588;88.227746;161.618171;154.87055;191.410805;0.0;114.413886;172.697949;99.983023;72.714926;24.244533;863.05741;108.033814;179.813326;575.210269;1059.999892;132.668207;209.701011;222.845596;109.587476;122.030922;32.993495;310.469049;31.946838;108.65777;52.082683;52.198428;274.471938;829.826707
2022;60636;droite;2084.363215;1717.372111;0.0;36.986555;207.017215;499.332136;512.16333;640.33548;1362.513166;0.0;543.387445;767.984996;325.664524;442.320473;74.623119;3514.714686;540.126034;1191.671323;1782.917329;4357.322802;446.180472;712.787963;804.812498;573.461597;850.356897;324.544112;1548.069249;176.340895;431.376537;380.382043;272.207522;903.767293;3801.735326
2022;60637;droite;181.222222;191.577778;0.0;10.355556;31.066667;108.733333;41.422222;51.777778;77.666667;0.0;51.777778;46.6;25.888889;20.711111;0.0;419.4;72.488889;82.844444;264.066667;466.0;54.0;69.0;122.0;59.0;68.0;15.0;172.0;42.0;51.0;26.0;5.0;91.0;387.0
2022;60638;droite;264.533014;254.89131;0.0;59.088999;59.08722;89.469358;73.778983;53.649271;149.32619;0.0;35.024304;61.476092;23.644651;37.831441;19.255551;589.268357;98.192832;115.533306;375.542219;670.0;61.187907;114.832927;155.722448;104.799132;79.62718;11.681705;262.975108;37.213748;67.602419;26.28169;11.682646;122.095688;527.851299
2022;60639;droite;498.429537;536.435847;5.30287;31.488829;74.442474;154.441149;153.612521;155.965423;369.955189;0.0;89.656929;133.954849;55.429593;78.525256;19.796832;1122.245253;107.924735;326.647724;687.672794;1275.996933;158.94175;213.587606;252.52354;158.138126;204.857237;47.861997;472.754422;35.686512;164.634449;50.189274;54.538809;258.106791;1035.910257
2022;60640;gauche;80.75;76.0;0.0;9.5;14.25;19.0;42.75;23.75;38.0;0.0;9.5;19.0;4.75;14.25;0.0;152.0;19.0;47.5;85.5;171.0;22.866279;22.866279;45.732558;19.883721;24.854651;11.930233;71.581395;5.965116;14.912791;11.930233;6.959302;36.784884;156.75
2022;60641;droite;666.251951;764.1193;0.0;39.65868;112.813978;317.813044;199.953521;167.39211;422.825303;0.0;169.914617;204.169682;115.172641;88.997041;10.10062;1385.718722;124.653171;424.226024;836.839527;1599.989023;160.921234;257.417052;369.262679;271.375532;240.638776;113.887338;673.147349;93.274267;164.525191;104.042915;84.418284;294.094604;1430.371251
2022;60642;droite;395.673147;447.348427;0.0;14.002022;67.555786;177.292795;135.840481;134.155082;237.769669;0.0;76.405739;79.727246;53.151498;26.575749;0.0;961.272754;69.41753;293.584318;598.270906;1041.0;79.187567;188.123065;242.012116;147.51134;144.674235;31.415485;467.895951;70.29316;92.496278;40.537024;29.955897;131.745498;843.021574
2022;60643;droite;561.010999;579.927131;4.784324;9.570924;72.407018;107.516887;235.681602;269.073;268.622322;0.0;173.282052;173.200998;93.622161;79.578837;9.568648;1195.230353;206.310494;334.902693;654.017166;1378.0;141.240704;252.858206;256.156373;191.50916;192.971161;60.809153;431.959387;86.551321;161.016955;75.424611;48.590522;292.00196;1140.93813
2022;60644;droite;869.946927;709.240223;0.0;70.430168;135.829609;291.751397;276.689944;186.136872;462.396648;0.0;155.952514;211.259777;50.307263;160.952514;10.061453;1584.678771;166.013966;593.625698;825.039106;1806.0;175.0;285.0;371.0;289.0;282.0;153.0;725.0;97.0;188.0;131.0;75.0;339.0;1579.187151
2022;60645;droite;130.42623;145.47541;5.016393;0.0;5.016393;35.114754;50.163934;20.065574;115.377049;0.0;45.147541;40.131148;25.081967;15.04918;0.0;265.868852;0.0;120.393443;145.47541;306.0;34.0;46.0;64.0;52.0;53.0;18.0;137.0;17.0;40.0;15.0;12.0;46.0;275.901639
2022;60646;droite;568.427883;528.783406;0.0;81.617395;103.508885;179.419987;175.229015;133.808212;282.313087;0.0;141.314708;133.458226;49.428973;84.029253;10.093013;1214.450813;155.725125;343.162448;715.56324;1358.002052;169.579548;225.177885;249.978771;175.725341;223.343885;53.988013;540.395984;42.795449;162.902034;65.1646;36.293732;250.241642;1097.793441
2022;60647;droite;858.580058;822.212436;0.0;60.150876;78.831405;278.144564;268.25662;340.328526;467.016424;0.0;188.064079;281.274048;127.36938;153.904668;10.235061;1638.470211;184.831871;501.517978;952.120361;1929.97932;184.48798;354.942696;405.193963;319.143173;312.11938;108.962227;731.17787;84.973688;204.043398;114.100629;94.227539;456.326295;1684.849419
2022;60648;droite;121.532381;135.68698;4.926131;9.704755;0.0;29.077459;58.487301;77.602623;33.783301;0.0;43.63779;23.897277;23.897277;0.0;9.631419;282.471303;0.0;77.051355;205.419948;316.0;45.554501;46.39919;79.513933;50.978814;38.919735;6.985579;123.666025;17.086415;48.242912;6.940445;5.950026;66.465928;268.351752
2022;60650;droite;209.682144;224.636761;5.118951;4.797188;44.94161;110.53903;63.502509;68.462851;66.88413;0.0;70.072635;31.72702;10.575673;21.151347;0.0;448.632055;0.0;163.806421;284.825634;480.359075;50.099862;94.287226;138.613048;82.017632;55.710022;12.424337;218.436876;36.699435;42.143916;6.382029;19.907264;109.582606;434.318905
2022;60651;droite;826.756611;775.781816;5.15339;55.570172;132.871637;321.147698;244.119672;228.718809;402.088123;0.0;212.868928;171.939771;78.154441;93.785329;0.0;1748.060229;174.202115;535.056872;1038.801242;1920.0;184.703142;361.993447;448.411378;282.979317;233.588085;47.495419;802.204218;99.467859;220.400928;72.450544;62.98903;301.65821;1602.538427
2022;60652;droite;391.74972;401.608159;4.889062;44.099663;58.749059;132.281442;107.693309;117.62302;205.367485;0.0;122.654841;87.843007;39.041336;48.80167;24.472044;808.68495;53.806416;239.590773;515.287761;921.0;93.191917;168.879042;193.841452;125.46527;125.386669;23.935191;336.613721;47.063246;105.499063;30.615639;36.356158;174.551713;793.357879
2022;60653;droite;119.2;130.036364;10.836364;16.254545;0.0;48.763636;37.927273;32.509091;70.436364;0.0;32.509091;37.927273;21.672727;16.254545;27.090909;232.981818;43.345455;75.854545;113.781818;298.0;36.0;44.0;62.0;36.0;55.0;16.0;117.0;18.0;23.0;16.0;12.0;63.0;249.236364
2022;60654;droite;98.5859;103.479762;0.0;0.0;39.313539;54.433505;44.482559;10.064113;39.03717;0.0;14.734776;24.194177;14.516506;9.677671;0.0;232.805823;19.572999;88.521182;124.711642;257.0;15.288517;51.711161;53.705735;29.120899;42.121193;14.994731;106.055428;17.236464;33.471086;7.953946;10.004129;32.221184;206.942238
2022;60655;droite;131.887209;160.561504;4.720011;4.562192;25.284256;49.204639;44.188105;33.383199;74.888898;0.0;56.217413;41.059728;27.373152;13.686576;9.440022;314.50025;24.089889;94.400216;196.010146;365.0;37.859428;49.214478;78.115301;48.538981;66.108093;12.283435;144.304696;15.983683;32.744188;15.888619;14.90448;68.29405;292.448713
2022;60656;droite;105.285714;100.5;0.0;0.0;9.571429;47.857143;23.928571;38.285714;67.0;0.0;19.142857;28.714286;9.571429;19.142857;0.0;239.285714;9.571429;76.571429;153.142857;268.0;25.0;52.0;49.0;45.0;41.0;4.0;116.0;9.0;35.0;7.0;10.0;39.0;216.0
2022;60657;droite;102.075726;106.136808;4.240745;18.180545;10.070854;42.426319;27.921387;46.459284;30.407553;0.0;28.505847;33.925964;21.203727;12.722236;0.0;211.074036;0.0;80.667429;130.406607;245.0;18.252688;45.506115;63.710435;35.019937;34.725619;6.387549;79.548492;19.884738;42.691286;12.673133;12.777993;36.026702;208.212534
2022;60658;droite;244.295302;253.691275;0.0;4.697987;32.885906;93.959732;65.771812;117.449664;117.449664;0.0;65.771812;56.375839;23.489933;32.885906;9.395973;634.228188;9.395973;131.543624;493.288591;700.0;76.0;115.0;178.0;81.0;84.0;23.0;268.0;41.0;74.0;31.0;22.0;121.0;557.0
2022;60659;droite;61.125;56.03125;5.09375;15.28125;20.375;20.375;15.28125;5.09375;30.5625;0.0;5.09375;25.46875;10.1875;15.28125;10.1875;127.34375;0.0;30.5625;96.78125;163.0;9.226415;28.704403;38.955975;28.704403;16.402516;7.176101;67.660377;15.377358;8.201258;11.27673;6.150943;20.503145;129.169811
2022;60660;droite;173.245461;136.409109;0.0;10.467238;26.248557;78.745396;41.895805;41.869087;78.93304;0.0;31.495449;36.916951;10.5477;26.369251;0.0;372.083049;47.303418;73.645676;251.133955;409.0;37.484175;80.084462;66.945635;73.269111;52.954622;10.19878;166.528642;28.407094;32.458624;20.39756;15.302073;57.842792;320.936784
2022;60661;droite;412.84264;377.664975;10.071066;20.142132;35.248731;110.781726;196.385787;166.172589;146.030457;0.0;105.675127;105.746193;55.390863;50.35533;0.0;886.253807;135.959391;226.598985;523.695431;992.0;122.0;197.0;211.0;95.0;119.0;27.0;323.0;57.0;121.0;37.0;31.0;202.0;790.507614
2022;60662;droite;188.812801;181.375202;4.935542;0.0;13.908661;64.393011;75.597085;75.458949;100.289253;0.0;35.605503;41.199323;27.466216;13.733108;0.0;458.800677;33.819651;128.884775;296.096251;500.0;46.778259;98.310451;95.384013;67.816919;80.825056;9.742393;170.782029;35.015513;60.21907;19.429017;19.389801;94.021662;398.857091
2022;60663;droite;87.428571;116.571429;4.857143;9.714286;14.571429;29.142857;9.714286;29.142857;72.857143;0.0;34.0;19.428571;9.714286;9.714286;0.0;218.571429;29.142857;77.714286;111.714286;238.0;25.162996;30.405286;41.938326;51.374449;46.132159;8.387665;103.797357;15.726872;27.259912;5.242291;8.387665;42.986784;204.0
2022;60664;droite;179.096773;190.243301;0.0;10.357414;33.994302;59.372877;59.347953;69.234989;104.524146;0.0;32.508394;54.391422;38.073996;16.317427;0.0;389.608578;20.688618;134.476016;234.443944;444.0;41.554326;76.289931;97.507513;62.077918;69.266711;18.008275;176.391421;7.634018;64.792171;19.304324;18.68546;77.897281;369.340074
2022;60665;droite;1116.27156;1111.152294;0.0;81.381651;266.26422;336.598165;336.598165;287.33578;622.957798;0.0;296.288073;452.146789;231.097248;221.049541;20.095413;2265.757798;316.502752;653.100917;1296.154128;2738.0;285.0;526.0;572.0;319.0;401.0;128.0;885.0;134.0;309.0;155.0;152.0;596.0;2231.0
2022;60666;droite;478.112594;423.78732;10.008107;50.252308;130.428123;222.492345;126.09282;85.519369;198.206051;0.0;78.900788;113.074503;71.956502;41.118001;20.339083;1021.586414;141.394542;264.408083;615.783789;1155.0;123.282444;207.931123;294.608245;151.015974;130.833323;30.994128;423.844652;81.337014;137.802198;47.548793;51.619323;196.513258;938.665237
2022;60667;droite;1630.913812;1496.395616;4.942953;92.882944;235.005211;598.230575;509.234533;538.525241;821.59979;0.0;326.88818;677.021749;328.975357;348.046392;58.25479;3047.301492;452.656157;840.850608;1753.794726;3782.57803;410.302748;814.384979;775.126095;476.666926;464.328901;199.981918;1195.700353;215.71289;432.594467;226.865995;215.427161;854.490701;3140.791566
2022;60668;droite;314.366197;294.084507;5.070423;25.352113;65.915493;101.408451;55.774648;55.774648;207.887324;0.0;91.267606;70.985915;20.28169;50.704225;50.704225;598.309859;35.492958;233.239437;329.577465;720.0;83.0;99.0;138.0;109.0;161.0;24.0;313.0;46.0;83.0;33.0;17.0;122.0;614.0
2022;60669;droite;206.609401;243.337268;0.0;19.485174;55.191134;61.671478;45.584345;10.255589;202.902813;0.0;54.856137;112.577285;67.546371;45.030914;0.0;374.422715;18.506898;204.63711;151.278707;487.0;30.780061;75.961425;100.491905;118.056721;94.899198;13.558919;224.789215;25.442862;38.877304;14.048815;31.349725;99.24031;449.946669
2022;60670;droite;2039.145992;1889.979758;0.0;126.126774;493.953359;837.86411;661.481175;352.238878;1048.610307;0.0;408.851147;537.642945;170.342319;367.300626;20.711789;4236.645265;396.029509;1268.173227;2572.44253;4795.0;462.275875;808.765182;1119.03678;667.061668;645.018257;228.776842;1919.188378;295.761692;470.278655;208.513479;198.748385;838.444015;3930.934603
2022;60671;droite;149.363076;118.441674;15.520933;10.263818;46.442415;31.045081;40.807996;50.824536;47.232387;0.0;25.667582;32.361915;16.180957;16.180957;10.520659;305.117426;66.481685;52.603295;186.032446;348.0;31.345959;42.592988;98.349832;53.855832;41.940647;12.425613;141.231194;21.890066;41.88849;12.580782;7.200053;55.720288;280.510872
2022;60672;droite;111.896795;132.389333;20.415102;5.065057;40.778928;66.181521;10.207814;40.830729;50.599427;0.0;10.207551;20.157677;10.078839;10.078839;0.0;259.842323;20.260229;96.624584;142.95751;280.0;33.532371;43.254094;60.98239;59.765632;30.277076;13.670225;96.15981;19.652644;48.099751;10.733901;3.913652;62.922032;244.286128
2022;60673;droite;79.02439;89.560976;15.804878;5.268293;10.536585;26.341463;26.341463;21.073171;57.95122;0.0;5.268293;21.073171;10.536585;10.536585;0.0;194.926829;0.0;94.829268;100.097561;216.0;15.728155;42.990291;47.184466;27.262136;32.504854;3.145631;85.980583;17.825243;30.407767;9.436893;6.291262;18.873786;168.815534
2022;60674;droite;226.752036;253.23764;0.0;20.34648;122.463249;101.488005;20.345951;15.830778;154.564471;0.0;44.950742;71.175756;43.800465;27.375291;10.548953;514.277575;0.0;200.430105;313.847469;596.002283;52.405317;80.317064;135.071602;107.966529;98.220841;25.149613;289.164218;39.24635;34.653662;16.820083;22.355604;96.891049;499.130966
2022;60675;droite;163.902439;184.390244;0.0;15.365854;25.609756;66.585366;51.219512;46.097561;112.682927;0.0;30.731707;46.097561;35.853659;10.243902;0.0;373.902439;25.609756;133.170732;215.121951;420.0;34.0;71.0;84.0;70.0;82.0;18.0;208.0;32.0;26.0;20.0;6.0;67.0;359.0
